Feature,Importance,FieldID,FieldName
20500-0.0,0.17410578407067304,20500,Suffering mental distress 
20450-0.0,0.11899337662222911,20450,Feelings of worthlessness
20433-0.0,0.09376764083390664,20433,Age at first episode of depression
2100-0.0,0.07840575214484749,2100,Seen psychiatrists for  anxiety/depression
20437-0.0,0.07603309532531148,20437,Thoughts of death during depression
20499-0.0,0.05751923882124656,20499,Ever sought/received help for mental distress
20544-0.0-11,0.03700906950226257,20544,Depression diagnosed by professional
20531-0.0,0.034291509273321266,20531,Victim of sexual assault
20489-0.0,0.024865273711302427,20489,Felt loved as a child
99999992-0.0,0.020528827176416485,99999992,Traumatic events
20487-0.0,0.01755307161195309,20487,Felt hated by family member as a child
2149-0.0,0.01711260803129358,2149,Lifetime number of sexual partners
20523-0.0,0.01685081995881401,20523,Physical violence by partners
20436-0.0,0.016089956766682758,20436,Fraction of day affected during depression
20162-0.0,0.014541362106002136,20162,Smoking years as proportion of life span
20521-0.0,0.013477404803701267,20521,Belittlement by partners
2139-0.0,0.012667223742831264,2139,Age first had sexual intercourse
189-0.0,0.009378303811962654,189,Townsend deprivation index 
20513-0.0,0.009140238241240608,20513,Recent thoughts of suicide or self-harm
99999995-0.0,0.007897354867359364,99999995,Mental distress
20546-0.0-4,0.00786906179643802,20546,Drugs or alcohol  taken for depression
699-0.0,0.007121345213809621,699,Length of time at current address
20461-0.0,0.006288180790722207,20461,Age at first psychotic experience
3669-0.0,0.005721466387377219,3669,Number of same-sex sexual partners
20161-0.0,0.003636261888972389,20161,Pack years of smoking
20488-0.0,0.003513310409256159,20488,Physically abused by family as a child
20455-0.0,0.0034531832941073434,20455,Age when last took cannabis
2090-0.0,0.0029048137003563406,2090,"Seen doctor (GP) for nerves, anxiety, tension or depression"
1458-0.0,0.0024831952198077537,1458,Cereal intake
1930-0.0,0.0023427197365261275,1930,Miserableness
20440-0.0,0.002197251644341745,20440,Impact on normal roles during worst period of depression
1883-0.0,0.00218251939547031,1883,Number of full sisters
20454-0.0,0.002173844406332028,20454,Maximum frequency of taking cannabis
20536-0.0,0.002079116286380839,20536,Weight change during worst episode of depression
20441-0.0,0.002011474106041202,20441,Prolonged loss of interest in normal activities
99999998-0.0,0.001966872505644476,99999998,Depression symptom
20465-0.0,0.0019018082620883459,20465,Number of times heard an un-real voice
23111-0.0,0.001865774124458214,23111,Leg fat percentage (right)
46-0.0,0.0018161302496857742,46,Hand grip strength (left)
20493-0.0,0.0018042959127364706,20493,Severity of problems due to mania or irritability
20522-0.0,0.001680630080088916,20522,Been in a confiding relationship as an adult
20492-0.0,0.0016805964175511082,20492,Longest period of mania or irritability
2159-0.0,0.00166493566871445,2159,Ever had same-sex intercourse
1299-0.0,0.0016000572690391332,1299,Salad / raw vegetable intake
20406-0.0,0.0015712637240900278,20406,Ever addicted to alcohol
3526-0.0,0.0015662452347342925,3526,Mother's age at death
20453-0.0,0.0014929432593036773,20453,Ever taken cannabis
20411-0.0,0.0014563424952556523,20411,Ever been injured or injured someone else through drinking alcohol
2050-0.0,0.0013123987122098568,2050,Frequency of depressed mood in last 2 weeks
20414-0.0,0.0012868659394874474,20414,Frequency of drinking alcohol
21000-0.0,0.0012814618487175338,21000,Ethnic background
2946-0.0,0.001264125700299146,2946,Father's age
