Feature,Importance,FieldID,FieldName
20500-0.0,0.15574984827091215,20500,Suffering mental distress 
20450-0.0,0.14685638866232434,20450,Feelings of worthlessness
20433-0.0,0.09080763671305003,20433,Age at first episode of depression
2100-0.0,0.08121912190215262,2100,Seen psychiatrists for  anxiety/depression
20437-0.0,0.07277273434320675,20437,Thoughts of death during depression
20499-0.0,0.046341635688313974,20499,Ever sought/received help for mental distress
20544-0.0-11,0.038789976230792195,20544,Depression diagnosed by professional
20531-0.0,0.03390931909934534,20531,Victim of sexual assault
20489-0.0,0.02855918140792457,20489,Felt loved as a child
2149-0.0,0.02109811986248587,2149,Lifetime number of sexual partners
20487-0.0,0.019076811202204624,20487,Felt hated by family member as a child
99999992-0.0,0.018037090463462954,99999992,Traumatic events
20523-0.0,0.016169190542200368,20523,Physical violence by partners
20162-0.0,0.01441761508082532,20162,Smoking years as proportion of life span
20521-0.0,0.012715598786949415,20521,Belittlement by partners
20546-0.0-4,0.011514657596445937,20546,Drugs or alcohol  taken for depression
20436-0.0,0.011443080040226941,20436,Fraction of day affected during depression
2139-0.0,0.010174297664258643,2139,Age first had sexual intercourse
20513-0.0,0.009796139634629768,20513,Recent thoughts of suicide or self-harm
20441-0.0,0.009171667135525453,20441,Prolonged loss of interest in normal activities
189-0.0,0.008595049155474085,189,Townsend deprivation index 
699-0.0,0.008122421112727889,699,Length of time at current address
99999995-0.0,0.006353547540667144,99999995,Mental distress
20455-0.0,0.005244898428848528,20455,Age when last took cannabis
20161-0.0,0.005219865205138049,20161,Pack years of smoking
20488-0.0,0.005008930254896492,20488,Physically abused by family as a child
3669-0.0,0.004400674086736618,3669,Number of same-sex sexual partners
20461-0.0,0.004296829350044978,20461,Age at first psychotic experience
680-0.0,0.0033528311891677775,680,Own or rent accommodation lived in
20465-0.0,0.0029297208038655325,20465,Number of times heard an un-real voice
1930-0.0,0.0027113209790711984,1930,Miserableness
1883-0.0,0.0026931674435537573,1883,Number of full sisters
1458-0.0,0.00259621929577913,1458,Cereal intake
20454-0.0,0.0024055926028411032,20454,Maximum frequency of taking cannabis
99999998-0.0,0.0019996625359092073,99999998,Depression symptom
20493-0.0,0.0018025911452119582,20493,Severity of problems due to mania or irritability
20439-0.0,0.001596652444911181,20439,Frequency of depressed days during worst episode of depression
2188-0.0,0.0015884587095735818,2188,"Long-standing illness, disability or infirmity"
20501-0.0,0.0015248359039143173,20501,Ever had period of mania / excitability
20522-0.0,0.001481183468717485,20522,Been in a confiding relationship as an adult
3526-0.0,0.0014560843176401972,3526,Mother's age at death
46-0.0,0.0014376448333144676,46,Hand grip strength (left)
20449-0.0,0.0014042775748196973,20449,Feelings of tiredness during worst episode of depression
20403-0.0,0.001264803908797205,20403,Amount of alcohol drunk on a typical drinking day
1299-0.0,0.0012504189905061872,1299,Salad / raw vegetable intake
20536-0.0,0.0012304632898201971,20536,Weight change during worst episode of depression
20406-0.0,0.001229990179117426,20406,Ever addicted to alcohol
20414-0.0,0.0012018137362625686,20414,Frequency of drinking alcohol
2946-0.0,0.0011287535824125302,2946,Father's age
2159-0.0,0.0011070288140512191,2159,Ever had same-sex intercourse
21022-0.0,0.0010524046969050225,21022,Age at recruitment
20160-0.0,0.001026234272747045,20160,Ever smoked
23111-0.0,0.0010257215746722543,23111,Leg fat percentage (right)
20519-0.0,0.0010151734398182977,20519,Recent feelings of tiredness or low energy
728-0.0,0.001013449428993813,728,Number of vehicles in household
21000-0.0,0.0009712943585967589,21000,Ethnic background
757-0.0,0.0009673508813884022,757,Time employed in main current job
22040-0.0,0.0009613865728973634,22040,Summed MET minutes per week for all activity
20492-0.0,0.0009578758176809546,20492,Longest period of mania or irritability
